Age,State,Insurance Type,Annual Premium (AUD),Claim Amount (AUD),Claim Status,Policy Start Date,Policy End Date,Product Tier,Payment Frequency,Risk Score
55,WA,Car,5137.02,13713.16,Approved,01-10-2024,01-10-2025,Gold,Quarterly,0.61
64,NSW,Health,5146.83,5139.42,Approved,23-10-2024,23-10-2025,Gold,Annually,0.61
72,NT,Life,2509.59,7348.36,Approved,24-09-2024,24-09-2025,Gold,Annually,0.73
62,QLD,Life,4844.17,12781.98,Approved,09-02-2023,09-02-2024,Gold,Annually,0.65
35,TAS,Health,3143.6,6298.75,Approved,27-07-2024,27-07-2025,Premium,Annually,0.46
27,NSW,Travel,761.29,886.93,Approved,05-08-2023,04-08-2024,Basic,Monthly,0.27
27,SA,Travel,985.13,1087.23,Approved,01-07-2023,30-06-2024,Standard,Monthly,0.25
36,NT,Car,1671.95,3005.75,Approved,29-07-2024,29-07-2025,Standard,Monthly,0.45
30,TAS,Travel,1207.25,875.71,Approved,18-06-2023,17-06-2024,Standard,Monthly,0.25
62,QLD,Travel,1103.12,2765.07,Approved,07-09-2024,07-09-2025,Gold,Annually,0.66
38,NSW,Life,3881.83,3798.6,Approved,26-03-2023,25-03-2024,Basic,Quarterly,0.46
36,SA,Life,4421.91,9184.84,Rejected,22-05-2023,21-05-2024,Standard,Monthly,0.49
35,NSW,Health,6001.23,10168.88,Approved,10-09-2024,10-09-2025,Premium,Annually,0.39
41,NT,Life,2402.0,3921.89,Approved,13-06-2024,13-06-2025,Premium,Annually,0.35
20,ACT,Health,3369.91,2328.47,Rejected,28-01-2023,28-01-2024,Standard,Monthly,0.23
62,TAS,Car,789.78,1133.38,Approved,05-07-2023,04-07-2024,Gold,Annually,0.8
35,VIC,Travel,1181.8,897.51,Pending,12-12-2023,11-12-2024,Standard,Monthly,0.36
71,VIC,Travel,1705.02,3416.66,Rejected,22-05-2023,21-05-2024,Gold,Annually,0.73
33,SA,Car,1710.84,1668.0,Approved,21-04-2023,20-04-2024,Standard,Monthly,0.37
52,NSW,Life,4255.98,5561.82,Rejected,03-04-2024,03-04-2025,Premium,Quarterly,0.53
46,ACT,Home,3390.63,6673.66,Rejected,18-03-2024,18-03-2025,Premium,Quarterly,0.57
53,ACT,Home,3227.2,3027.7,Approved,03-03-2024,03-03-2025,Premium,Annually,0.74
40,NT,Health,1703.9,2813.19,Approved,24-02-2023,24-02-2024,Premium,Annually,0.34
64,TAS,Car,3826.89,6167.08,Approved,01-12-2023,30-11-2024,Gold,Annually,0.59
32,NT,Home,3152.41,2069.54,Approved,14-03-2024,14-03-2025,Basic,Monthly,0.33
31,VIC,Health,3623.06,4808.66,Pending,04-11-2023,03-11-2024,Premium,Quarterly,0.37
72,SA,Travel,1111.35,5151.66,Approved,09-02-2024,08-02-2025,Gold,Quarterly,0.93
49,TAS,Car,816.48,1876.17,Approved,29-01-2024,28-01-2025,Premium,Annually,0.49
37,SA,Health,1148.49,1395.8,Approved,17-09-2023,16-09-2024,Standard,Monthly,0.4
20,ACT,Health,2598.57,1826.04,Approved,10-05-2024,10-05-2025,Standard,Monthly,0.21
75,VIC,Car,2332.77,2294.8,Rejected,26-05-2023,25-05-2024,Gold,Quarterly,0.82
59,VIC,Life,5218.71,18761.76,Rejected,30-11-2024,30-11-2025,Gold,Annually,0.76
36,TAS,Car,2971.71,2879.46,Approved,27-04-2024,27-04-2025,Standard,Monthly,0.31
28,NT,Life,2115.33,812.81,Approved,03-05-2023,02-05-2024,Basic,Quarterly,0.2
55,TAS,Life,2717.64,5971.37,Approved,03-09-2024,03-09-2025,Premium,Annually,0.72
23,ACT,Car,3718.92,3986.16,Approved,31-10-2024,31-10-2025,Basic,Quarterly,0.28
31,NSW,Health,4267.19,8232.19,Approved,05-09-2023,04-09-2024,Standard,Monthly,0.39
39,NSW,Health,3681.68,3309.9,Rejected,06-09-2024,06-09-2025,Standard,Monthly,0.39
31,NT,Life,4348.31,5185.86,Approved,31-10-2023,30-10-2024,Standard,Quarterly,0.48
56,NT,Life,6062.42,15020.16,Approved,11-12-2024,11-12-2025,Premium,Annually,0.55
38,TAS,Life,4657.64,8768.65,Rejected,15-02-2023,15-02-2024,Standard,Monthly,0.49
23,VIC,Travel,1627.48,1034.91,Pending,24-07-2024,24-07-2025,Standard,Quarterly,0.18
29,ACT,Travel,924.68,153.45,Approved,20-02-2024,19-02-2025,Basic,Quarterly,0.14
37,ACT,Car,502.74,228.17,Approved,28-08-2024,28-08-2025,Basic,Monthly,0.45
50,TAS,Home,2987.4,5512.49,Approved,14-03-2024,14-03-2025,Premium,Annually,0.53
30,NSW,Car,2370.07,811.98,Approved,26-05-2024,26-05-2025,Basic,Monthly,0.16
26,NT,Health,4076.75,2767.52,Approved,23-08-2023,22-08-2024,Basic,Monthly,0.25
40,TAS,Health,2884.78,5335.65,Approved,12-02-2024,11-02-2025,Premium,Quarterly,0.45
38,NSW,Car,2113.95,3227.09,Rejected,06-07-2024,06-07-2025,Basic,Monthly,0.6
23,VIC,Life,3003.93,861.51,Approved,03-08-2024,03-08-2025,Standard,Monthly,0.24
35,TAS,Home,904.74,821.37,Approved,12-04-2023,11-04-2024,Basic,Monthly,0.31
56,NT,Life,4877.93,11255.59,Rejected,30-05-2023,29-05-2024,Premium,Quarterly,0.53
34,QLD,Health,2600.26,4044.81,Rejected,22-03-2023,21-03-2024,Basic,Monthly,0.41
67,NSW,Travel,2393.94,6537.94,Approved,08-09-2024,08-09-2025,Gold,Annually,0.68
50,NT,Home,3254.28,8475.54,Approved,30-05-2024,30-05-2025,Gold,Quarterly,0.53
66,ACT,Home,2758.51,4390.15,Approved,24-04-2024,24-04-2025,Gold,Annually,0.52
32,SA,Health,2656.24,4024.05,Approved,05-11-2024,05-11-2025,Premium,Quarterly,0.43
24,NT,Life,2484.45,1318.25,Approved,20-10-2023,19-10-2024,Basic,Monthly,0.14
24,QLD,Life,3892.99,2015.98,Approved,27-07-2024,27-07-2025,Standard,Monthly,0.27
61,WA,Car,1144.26,3676.01,Approved,17-07-2024,17-07-2025,Gold,Annually,0.79
32,SA,Car,3131.5,4847.17,Rejected,02-11-2023,01-11-2024,Standard,Monthly,0.37
70,NSW,Life,2079.06,5419.47,Approved,23-10-2023,22-10-2024,Gold,Quarterly,0.56
51,SA,Travel,719.01,1275.07,Approved,02-07-2023,01-07-2024,Gold,Annually,0.6
36,NSW,Life,3501.76,2074.75,Rejected,28-11-2023,27-11-2024,Standard,Monthly,0.57
66,ACT,Car,3669.49,9100.76,Approved,16-02-2023,16-02-2024,Gold,Annually,0.5
27,WA,Health,2856.85,2360.1,Approved,06-09-2023,05-09-2024,Basic,Monthly,0.2
35,NT,Health,1998.34,3868.0,Approved,15-02-2023,15-02-2024,Basic,Monthly,0.57
21,SA,Travel,449.82,244.16,Approved,22-06-2023,21-06-2024,Basic,Quarterly,0.2
27,SA,Car,1403.0,369.31,Approved,02-06-2023,01-06-2024,Standard,Monthly,0.25
32,QLD,Life,2217.95,2971.8,Approved,12-08-2024,12-08-2025,Standard,Quarterly,0.32
27,WA,Life,1755.85,1109.67,Approved,14-01-2024,13-01-2025,Basic,Monthly,0.15
27,NSW,Home,3850.09,937.91,Approved,24-05-2024,24-05-2025,Basic,Quarterly,0.18
68,NSW,Travel,836.43,655.91,Approved,08-08-2024,08-08-2025,Gold,Annually,0.55
33,SA,Health,2715.54,2384.17,Approved,09-09-2024,09-09-2025,Basic,Monthly,0.5
30,VIC,Home,2731.01,1732.97,Approved,26-08-2024,26-08-2025,Basic,Monthly,0.19
24,NT,Car,1109.19,841.22,Approved,11-11-2024,11-11-2025,Standard,Monthly,0.19
56,ACT,Life,2244.45,5153.64,Approved,09-03-2023,08-03-2024,Premium,Annually,0.52
46,WA,Health,3634.63,5267.0,Approved,11-03-2024,11-03-2025,Premium,Annually,0.31
56,TAS,Home,5539.5,19291.54,Approved,18-07-2024,18-07-2025,Gold,Annually,0.78
29,NSW,Home,2646.99,296.22,Pending,08-01-2023,08-01-2024,Basic,Quarterly,0.1
32,SA,Car,1495.03,1318.66,Approved,15-12-2023,14-12-2024,Basic,Monthly,0.52
43,SA,Travel,1597.49,1926.67,Approved,08-08-2024,08-08-2025,Premium,Quarterly,0.34
79,ACT,Travel,1358.3,1594.58,Rejected,30-03-2023,29-03-2024,Gold,Annually,0.92
27,QLD,Travel,1192.57,1287.54,Pending,19-04-2024,19-04-2025,Standard,Monthly,0.26
27,TAS,Home,3032.91,1708.93,Rejected,12-04-2023,11-04-2024,Standard,Monthly,0.26
33,VIC,Car,1361.97,1313.51,Approved,13-09-2023,12-09-2024,Premium,Quarterly,0.31
20,VIC,Life,4889.96,3510.52,Approved,30-11-2023,29-11-2024,Basic,Quarterly,0.15
25,WA,Health,1956.49,1220.53,Approved,25-07-2023,24-07-2024,Basic,Quarterly,0.15
56,NSW,Health,3614.33,9021.53,Approved,02-06-2024,02-06-2025,Gold,Quarterly,0.63
54,NT,Car,764.84,617.54,Approved,06-05-2023,05-05-2024,Gold,Annually,0.56
44,VIC,Health,6282.72,3528.49,Approved,27-06-2024,27-06-2025,Premium,Quarterly,0.42
39,WA,Car,3797.65,3635.97,Approved,04-10-2023,03-10-2024,Premium,Annually,0.37
47,SA,Travel,791.65,1171.48,Approved,22-08-2023,21-08-2024,Premium,Annually,0.44
50,QLD,Car,1223.34,2460.17,Pending,06-11-2023,05-11-2024,Gold,Quarterly,0.55
75,WA,Travel,2984.09,6561.8,Rejected,28-11-2023,27-11-2024,Gold,Annually,0.79
20,SA,Car,2070.93,1224.45,Approved,01-03-2024,01-03-2025,Basic,Quarterly,0.12
61,ACT,Car,5451.86,5679.67,Approved,28-10-2024,28-10-2025,Gold,Quarterly,0.62
55,VIC,Home,3170.2,2292.29,Pending,17-04-2023,16-04-2024,Gold,Annually,0.63
45,SA,Health,3458.83,5542.29,Pending,08-05-2024,08-05-2025,Premium,Annually,0.36
52,WA,Car,4625.58,2655.56,Approved,26-09-2023,25-09-2024,Premium,Annually,0.54
43,SA,Car,1749.88,3142.43,Pending,18-02-2024,17-02-2025,Premium,Quarterly,0.5
29,QLD,Home,2861.27,3672.23,Approved,22-05-2023,21-05-2024,Standard,Monthly,0.29
59,QLD,Health,1723.05,1595.6,Approved,10-08-2023,09-08-2024,Premium,Annually,0.72
23,QLD,Travel,1762.53,1688.13,Approved,26-10-2023,25-10-2024,Standard,Monthly,0.25
65,VIC,Travel,1968.78,5063.36,Approved,10-07-2023,09-07-2024,Gold,Quarterly,0.74
26,NSW,Life,4034.75,1772.82,Rejected,10-03-2023,09-03-2024,Basic,Monthly,0.12
50,ACT,Life,3186.44,3209.31,Approved,08-12-2024,08-12-2025,Premium,Annually,0.49
29,TAS,Car,1125.98,197.15,Approved,03-02-2023,03-02-2024,Standard,Monthly,0.15
26,SA,Car,3334.45,830.68,Rejected,21-03-2024,21-03-2025,Basic,Monthly,0.19
65,TAS,Home,1574.49,5313.61,Approved,21-01-2023,21-01-2024,Gold,Annually,0.77
24,NT,Life,1479.42,591.4,Approved,07-06-2023,06-06-2024,Basic,Quarterly,0.27
20,VIC,Home,4075.95,4311.2,Approved,16-12-2023,15-12-2024,Standard,Monthly,0.27
34,TAS,Life,4679.84,9840.84,Approved,14-01-2024,13-01-2025,Premium,Annually,0.5
33,NSW,Home,3778.84,4057.42,Rejected,26-10-2023,25-10-2024,Standard,Quarterly,0.39
34,NT,Health,3038.05,1828.91,Approved,06-02-2024,05-02-2025,Standard,Monthly,0.39
30,ACT,Home,1325.3,1075.21,Approved,10-12-2024,10-12-2025,Standard,Quarterly,0.17
38,NT,Health,3004.63,1472.55,Pending,22-04-2024,22-04-2025,Basic,Monthly,0.35
26,VIC,Home,1620.21,910.21,Approved,11-12-2023,10-12-2024,Basic,Quarterly,0.14
38,SA,Life,3551.31,3184.47,Rejected,14-02-2024,13-02-2025,Basic,Monthly,0.54
35,WA,Travel,2247.95,1448.3,Approved,07-03-2024,07-03-2025,Premium,Annually,0.54
25,VIC,Life,1653.19,1156.38,Rejected,17-04-2023,16-04-2024,Basic,Monthly,0.18
72,VIC,Home,4263.36,16800.48,Rejected,23-08-2024,23-08-2025,Gold,Annually,0.82
44,SA,Home,3783.78,7642.27,Approved,15-09-2023,14-09-2024,Premium,Annually,0.47
39,NT,Car,2878.34,2414.66,Rejected,23-12-2023,22-12-2024,Basic,Monthly,0.52
41,NT,Life,2644.68,1467.71,Rejected,28-07-2024,28-07-2025,Premium,Annually,0.33
31,NT,Home,3788.72,6007.77,Approved,05-06-2024,05-06-2025,Premium,Annually,0.35
27,SA,Car,1863.27,864.23,Approved,08-02-2024,07-02-2025,Standard,Monthly,0.25
76,VIC,Health,1513.05,6438.75,Pending,12-12-2024,12-12-2025,Gold,Quarterly,0.94
22,NT,Car,3463.85,1643.7,Approved,15-05-2023,14-05-2024,Basic,Monthly,0.23
67,VIC,Car,3152.74,6579.95,Rejected,04-01-2024,03-01-2025,Gold,Quarterly,0.56
29,NT,Travel,1512.18,720.58,Pending,19-06-2024,19-06-2025,Basic,Quarterly,0.13
32,VIC,Health,5417.67,7795.35,Approved,21-05-2023,20-05-2024,Premium,Annually,0.55
29,QLD,Health,1540.43,1079.08,Approved,09-07-2024,09-07-2025,Basic,Monthly,0.15
22,NSW,Travel,664.43,411.11,Approved,29-07-2023,28-07-2024,Basic,Quarterly,0.24
24,TAS,Life,2438.16,588.98,Approved,23-06-2023,22-06-2024,Basic,Quarterly,0.14
56,NT,Home,3226.08,8361.35,Approved,01-08-2024,01-08-2025,Premium,Quarterly,0.67
22,QLD,Life,5158.52,1795.1,Rejected,25-05-2023,24-05-2024,Standard,Monthly,0.16
38,NSW,Health,3167.34,3405.13,Approved,20-06-2023,19-06-2024,Basic,Monthly,0.39
39,VIC,Health,2734.19,2521.0,Approved,14-02-2024,13-02-2025,Standard,Quarterly,0.59
27,VIC,Travel,1048.92,523.65,Approved,20-09-2024,20-09-2025,Basic,Monthly,0.22
52,WA,Health,2911.01,7033.16,Approved,27-05-2023,26-05-2024,Premium,Annually,0.71
33,NT,Travel,2045.1,2442.83,Approved,25-03-2024,25-03-2025,Standard,Quarterly,0.31
27,VIC,Home,2822.09,1778.83,Approved,10-05-2024,10-05-2025,Standard,Quarterly,0.29
70,QLD,Car,3454.62,12528.76,Approved,11-02-2024,10-02-2025,Gold,Annually,0.76
36,TAS,Travel,747.41,630.83,Approved,01-11-2023,31-10-2024,Standard,Monthly,0.36
66,TAS,Health,1843.96,5895.04,Approved,06-09-2024,06-09-2025,Gold,Quarterly,0.64
33,WA,Health,2451.86,4307.81,Pending,24-08-2023,23-08-2024,Basic,Monthly,0.43
35,SA,Life,1928.53,1695.17,Approved,16-11-2024,16-11-2025,Standard,Monthly,0.44
28,NSW,Car,954.28,271.33,Approved,11-02-2023,11-02-2024,Standard,Quarterly,0.17
20,SA,Health,1280.76,1356.93,Rejected,04-05-2023,03-05-2024,Basic,Monthly,0.29
47,NT,Travel,2224.76,4558.97,Approved,20-05-2023,19-05-2024,Premium,Quarterly,0.47
39,ACT,Home,509.59,705.99,Approved,28-11-2024,28-11-2025,Basic,Monthly,0.32
38,NSW,Life,5325.37,7942.14,Rejected,14-09-2024,14-09-2025,Premium,Annually,0.43
51,ACT,Home,2478.16,5319.94,Approved,19-03-2024,19-03-2025,Premium,Quarterly,0.53
34,WA,Health,1986.16,1402.64,Approved,24-07-2023,23-07-2024,Basic,Monthly,0.38
41,TAS,Life,5520.76,10151.61,Approved,30-01-2023,30-01-2024,Premium,Annually,0.6
55,TAS,Car,5255.77,6088.74,Pending,05-04-2023,04-04-2024,Gold,Quarterly,0.5
38,QLD,Home,1720.89,2087.87,Pending,04-10-2024,04-10-2025,Basic,Monthly,0.49
28,NT,Travel,843.61,825.84,Approved,16-12-2023,15-12-2024,Basic,Monthly,0.2
78,NT,Car,4479.47,8635.51,Approved,09-11-2024,09-11-2025,Gold,Annually,0.77
27,WA,Travel,1813.53,1218.67,Rejected,20-10-2023,19-10-2024,Basic,Monthly,0.21
22,TAS,Car,2727.06,1438.93,Approved,15-02-2024,14-02-2025,Basic,Quarterly,0.12
55,SA,Travel,532.25,592.55,Approved,17-11-2023,16-11-2024,Premium,Annually,0.67
21,QLD,Car,3151.46,820.95,Rejected,27-12-2023,26-12-2024,Standard,Quarterly,0.12
33,ACT,Travel,1644.5,3256.32,Approved,07-01-2023,07-01-2024,Premium,Quarterly,0.57
52,NSW,Home,2496.86,6250.15,Approved,05-08-2024,05-08-2025,Premium,Quarterly,0.64
32,NSW,Travel,1203.18,1766.65,Pending,27-06-2024,27-06-2025,Premium,Annually,0.54
25,SA,Home,3888.24,3339.99,Approved,01-04-2024,01-04-2025,Basic,Quarterly,0.19
31,SA,Health,1427.88,2097.68,Rejected,23-11-2023,22-11-2024,Standard,Monthly,0.47
36,QLD,Car,1610.75,945.41,Approved,20-02-2023,20-02-2024,Standard,Monthly,0.32
24,QLD,Travel,1831.63,336.29,Approved,01-04-2024,01-04-2025,Basic,Quarterly,0.13
26,QLD,Health,4429.46,1681.08,Pending,22-06-2023,21-06-2024,Standard,Monthly,0.14
70,ACT,Car,3991.86,6848.54,Approved,02-11-2024,02-11-2025,Gold,Annually,0.62
37,VIC,Life,1364.77,1202.06,Approved,03-04-2023,02-04-2024,Standard,Monthly,0.41
36,ACT,Health,3220.07,2283.42,Rejected,18-08-2023,17-08-2024,Basic,Monthly,0.33
29,QLD,Car,2457.89,689.97,Approved,15-07-2023,14-07-2024,Standard,Monthly,0.2
22,ACT,Car,1919.65,1061.65,Pending,16-09-2024,16-09-2025,Standard,Quarterly,0.24
34,VIC,Life,3636.43,1357.13,Approved,04-08-2024,04-08-2025,Basic,Monthly,0.32
41,SA,Home,3913.78,6176.65,Approved,30-01-2023,30-01-2024,Premium,Quarterly,0.42
53,WA,Health,1550.9,2352.46,Approved,13-03-2024,13-03-2025,Premium,Annually,0.57
63,WA,Health,1844.94,5152.56,Approved,21-05-2024,21-05-2025,Gold,Annually,0.63
32,VIC,Car,2759.65,6719.2,Approved,19-10-2023,18-10-2024,Basic,Monthly,0.57
35,VIC,Home,4261.0,3506.67,Approved,22-12-2024,22-12-2025,Standard,Monthly,0.31
31,VIC,Car,1180.89,2182.03,Approved,14-09-2023,13-09-2024,Standard,Quarterly,0.53
50,WA,Health,1381.35,2230.77,Approved,05-10-2023,04-10-2024,Premium,Quarterly,0.38
37,NT,Travel,899.52,1412.04,Pending,22-01-2024,21-01-2025,Premium,Annually,0.44
74,NT,Home,5640.36,20875.05,Approved,03-08-2024,03-08-2025,Gold,Annually,0.75
25,WA,Life,1332.35,513.43,Approved,27-11-2024,27-11-2025,Basic,Quarterly,0.1
29,NSW,Home,2579.26,1649.23,Approved,15-08-2023,14-08-2024,Basic,Quarterly,0.24
63,SA,Life,4885.93,6484.87,Approved,22-12-2024,22-12-2025,Gold,Annually,0.71
23,NSW,Travel,1280.49,688.35,Rejected,11-03-2024,11-03-2025,Standard,Monthly,0.15
29,SA,Travel,1109.06,646.64,Approved,30-08-2023,29-08-2024,Standard,Monthly,0.26
32,VIC,Home,3072.84,5456.45,Approved,25-04-2023,24-04-2024,Premium,Quarterly,0.41
50,NSW,Home,4444.17,5911.39,Rejected,30-05-2024,30-05-2025,Premium,Quarterly,0.36
28,VIC,Home,4302.06,601.31,Approved,03-01-2023,03-01-2024,Standard,Quarterly,0.13
38,QLD,Car,946.41,990.27,Approved,12-03-2023,11-03-2024,Premium,Annually,0.5
57,NSW,Life,6192.86,8085.75,Approved,10-03-2023,09-03-2024,Premium,Annually,0.71
64,ACT,Travel,482.12,999.6,Rejected,10-11-2023,09-11-2024,Gold,Annually,0.68
28,VIC,Life,3207.74,1041.46,Approved,31-03-2024,31-03-2025,Basic,Quarterly,0.24
73,NT,Travel,1028.93,4125.61,Approved,10-08-2024,10-08-2025,Gold,Annually,0.95
22,NSW,Life,3377.08,1438.3,Approved,17-07-2024,17-07-2025,Standard,Monthly,0.16
37,SA,Travel,2074.18,2144.4,Pending,12-02-2024,11-02-2025,Premium,Annually,0.47
38,VIC,Life,3461.02,3795.89,Approved,24-11-2024,24-11-2025,Standard,Quarterly,0.43
50,SA,Car,5946.64,13541.03,Approved,25-03-2024,25-03-2025,Gold,Annually,0.55
35,WA,Travel,2537.73,3533.01,Approved,29-06-2023,28-06-2024,Premium,Annually,0.36
28,NSW,Health,4204.77,4836.24,Rejected,03-10-2024,03-10-2025,Standard,Monthly,0.27
48,NSW,Home,1822.26,2515.5,Rejected,27-10-2024,27-10-2025,Premium,Quarterly,0.58
35,QLD,Travel,2241.73,3554.19,Pending,04-12-2024,04-12-2025,Premium,Quarterly,0.59
22,NT,Home,2546.67,1784.49,Approved,03-05-2024,03-05-2025,Basic,Quarterly,0.18
43,NSW,Travel,2125.27,2938.19,Pending,17-02-2023,17-02-2024,Premium,Quarterly,0.49
38,TAS,Life,1190.2,2736.16,Rejected,06-06-2024,06-06-2025,Standard,Quarterly,0.59
36,VIC,Home,2443.34,5077.52,Rejected,30-11-2023,29-11-2024,Premium,Quarterly,0.42
29,SA,Car,920.56,267.5,Approved,03-11-2024,03-11-2025,Standard,Monthly,0.14
57,WA,Car,4009.59,7629.08,Pending,11-02-2023,11-02-2024,Premium,Annually,0.63
33,ACT,Home,767.85,1303.95,Approved,15-07-2023,14-07-2024,Basic,Monthly,0.36
30,TAS,Car,3627.05,556.88,Approved,25-12-2023,24-12-2024,Standard,Quarterly,0.12
24,VIC,Home,1078.1,411.45,Approved,23-06-2023,22-06-2024,Standard,Quarterly,0.25
75,ACT,Travel,651.94,739.1,Approved,20-12-2024,20-12-2025,Gold,Annually,0.94
22,ACT,Life,3974.0,2151.47,Approved,01-08-2024,01-08-2025,Basic,Monthly,0.16
39,WA,Health,3844.91,7400.64,Approved,17-11-2023,16-11-2024,Basic,Quarterly,0.5
75,ACT,Travel,2240.28,3437.5,Rejected,05-01-2023,05-01-2024,Gold,Quarterly,0.85
55,ACT,Home,3027.42,11122.87,Approved,21-11-2023,20-11-2024,Gold,Quarterly,0.75
37,SA,Home,837.69,600.1,Approved,22-10-2023,21-10-2024,Basic,Monthly,0.56
26,NSW,Health,4323.07,1313.14,Approved,15-09-2023,14-09-2024,Basic,Quarterly,0.14
33,NT,Health,4994.78,1992.58,Approved,26-08-2023,25-08-2024,Standard,Monthly,0.36
36,VIC,Home,3561.77,4087.34,Approved,22-09-2024,22-09-2025,Basic,Monthly,0.34
35,VIC,Travel,1497.92,3514.94,Approved,23-07-2024,23-07-2025,Premium,Annually,0.53
33,TAS,Home,645.38,489.31,Pending,08-04-2023,07-04-2024,Standard,Quarterly,0.59
53,TAS,Car,3053.65,4832.42,Approved,20-11-2023,19-11-2024,Gold,Annually,0.74
71,QLD,Travel,993.13,2700.58,Approved,19-02-2023,19-02-2024,Gold,Quarterly,0.72
39,SA,Travel,1820.61,3173.99,Rejected,07-04-2024,07-04-2025,Basic,Monthly,0.4
60,QLD,Health,5945.3,13612.54,Approved,17-12-2023,16-12-2024,Gold,Annually,0.64
39,ACT,Health,4972.49,3229.42,Rejected,25-03-2023,24-03-2024,Standard,Monthly,0.58
72,SA,Car,5778.63,14907.16,Approved,13-08-2023,12-08-2024,Gold,Annually,0.81
55,WA,Life,5287.97,10394.05,Approved,26-01-2023,26-01-2024,Gold,Annually,0.51
63,VIC,Home,5795.34,5978.87,Approved,01-04-2023,31-03-2024,Gold,Quarterly,0.54
39,ACT,Life,3426.04,3150.86,Approved,22-11-2024,22-11-2025,Standard,Quarterly,0.34
22,QLD,Travel,1227.33,292.55,Rejected,30-04-2023,29-04-2024,Basic,Monthly,0.15
39,WA,Car,3684.55,8323.49,Rejected,05-02-2024,04-02-2025,Basic,Monthly,0.56
69,VIC,Home,4612.5,6157.78,Approved,01-08-2023,31-07-2024,Gold,Quarterly,0.6
20,TAS,Home,1844.1,1391.65,Rejected,11-03-2024,11-03-2025,Standard,Quarterly,0.18
29,TAS,Car,2949.6,1081.53,Pending,27-10-2023,26-10-2024,Standard,Monthly,0.23
37,NT,Home,994.04,596.42,Approved,02-01-2023,02-01-2024,Standard,Monthly,0.42
79,WA,Home,3780.83,8832.72,Approved,21-10-2024,21-10-2025,Gold,Annually,0.77
36,VIC,Home,648.92,923.24,Approved,22-03-2023,21-03-2024,Basic,Monthly,0.37
50,NT,Home,4030.68,5098.59,Pending,15-04-2024,15-04-2025,Premium,Annually,0.39
38,TAS,Travel,1243.27,2133.13,Approved,21-12-2023,20-12-2024,Basic,Monthly,0.41
59,NSW,Life,2698.41,6437.66,Rejected,06-08-2023,05-08-2024,Premium,Quarterly,0.71
53,NT,Health,5608.29,8010.67,Rejected,25-10-2024,25-10-2025,Gold,Annually,0.51
24,SA,Life,2016.72,700.38,Approved,29-11-2023,28-11-2024,Basic,Quarterly,0.15
30,WA,Life,2796.22,2782.72,Pending,13-04-2024,13-04-2025,Standard,Monthly,0.29
32,NSW,Car,3730.75,3060.9,Approved,13-01-2024,12-01-2025,Basic,Monthly,0.31
44,WA,Travel,2035.06,2658.28,Rejected,25-05-2024,25-05-2025,Premium,Annually,0.53
31,QLD,Health,1356.04,2437.08,Approved,03-06-2024,03-06-2025,Basic,Quarterly,0.59
35,QLD,Travel,1104.09,1407.19,Approved,06-06-2023,05-06-2024,Standard,Monthly,0.36
52,SA,Travel,2498.74,2835.45,Rejected,30-03-2023,29-03-2024,Premium,Annually,0.56
64,ACT,Health,4548.18,14979.28,Approved,28-01-2024,27-01-2025,Gold,Annually,0.75
32,TAS,Home,3888.39,7376.81,Approved,19-09-2024,19-09-2025,Basic,Quarterly,0.4
62,NSW,Travel,1552.93,3669.08,Pending,03-10-2024,03-10-2025,Gold,Quarterly,0.59
21,WA,Home,4169.76,1113.4,Approved,25-10-2023,24-10-2024,Standard,Monthly,0.11
35,QLD,Home,3424.43,1952.7,Approved,21-08-2024,21-08-2025,Premium,Annually,0.3
20,WA,Car,2525.12,1239.89,Approved,07-05-2024,07-05-2025,Standard,Monthly,0.25
32,WA,Life,4216.9,4820.5,Approved,09-05-2024,09-05-2025,Basic,Monthly,0.5
73,VIC,Life,5142.56,5637.73,Approved,23-12-2023,22-12-2024,Gold,Annually,0.71
33,VIC,Health,1527.62,1110.76,Approved,25-01-2023,25-01-2024,Premium,Annually,0.48
70,WA,Travel,2143.78,1534.25,Approved,01-04-2023,31-03-2024,Gold,Annually,0.51
58,VIC,Car,1946.09,3691.67,Approved,01-04-2024,01-04-2025,Gold,Quarterly,0.51
54,VIC,Life,2514.11,6173.76,Pending,19-02-2024,18-02-2025,Gold,Annually,0.77
52,QLD,Travel,1118.61,3892.82,Approved,29-02-2024,28-02-2025,Gold,Quarterly,0.72
31,QLD,Life,4179.59,3959.76,Approved,10-07-2023,09-07-2024,Premium,Quarterly,0.34
72,NT,Home,5090.23,8242.49,Approved,21-02-2024,20-02-2025,Gold,Quarterly,0.79
24,TAS,Home,3762.82,1018.88,Approved,16-06-2024,16-06-2025,Basic,Quarterly,0.26
32,ACT,Health,2128.1,1992.13,Approved,26-11-2024,26-11-2025,Standard,Monthly,0.55
38,NT,Home,2377.84,1951.4,Approved,23-11-2023,22-11-2024,Premium,Annually,0.45
38,SA,Car,3908.91,3515.13,Approved,24-04-2024,24-04-2025,Basic,Quarterly,0.4
52,QLD,Travel,1097.93,1745.28,Approved,21-03-2023,20-03-2024,Premium,Quarterly,0.6
50,QLD,Car,4254.95,3604.85,Pending,10-11-2024,10-11-2025,Premium,Annually,0.51
25,QLD,Car,1612.77,914.15,Approved,13-03-2023,12-03-2024,Basic,Quarterly,0.29
41,QLD,Home,1787.97,2061.35,Approved,20-09-2023,19-09-2024,Premium,Annually,0.34
